rating,review_text
1,pek beyenemedim. topak topak kalıyor kipriklerde
1,Ürün açık gelmiş kesinlikle hayal kırıklığı iade ediyorum
1,açılmış geldi hiç beğenmedim 200 tl çöp
1,Alerji yapti resmen
1,FAKE URUN SAKIN ALMAYIN!!!!!!!
1,"İlk defa kullandığım bi ürün değil paketini yeni açtım. Bu defa gerçekten şaşırdım ürün yapış yapış asla kurumuyor ve ıslaklık hissi veriyor. Gerçekten kalitesinin bozulmasına üzüldüm. Piyasada satılan çakma ürünlerle aynı yapıda neredeyse, yoğunluğu ve netliği gitmiş durumda🙁"
1,İçi boş geldi
1,Açık geldi hiç memnun kalmadım. çok kötü paketlenmişti. sakın almayın.
1,Ürün sahte
1,Alttaki olan önceden aldığım üsteki şimdiki aldığım resmen fırçalar değişik yeni aldığım çok kalın fırçaya sahip.
1,Kirpik döküyor
1,Benim kirpiklerime uygun değil. Çok hacimsiz kaldı. Vadettiği gibi uzatmıyor kılları.
1,yorumumu guncelledim çünkü daima kullandığım maskara gibi değil topak topak yapiyor orjinal asla değil
1,Koruma bandı açık geldi yazık gerçekten
1,gercek gibi deil
1,Beyenmedim. O kadar nasil sevildi anlamiyorum.
1,beğenmedim satıcı L’Oréal olmasına rağmen sorgulattığımda ürün bulunamadı dıyor halbuki özellikle satıcının Loreal olmasına dıkkat etmıstım topak topak yapıyo ve kirpikleri çamur gibi birbirine yapıştrdı
1,hayatımda bu kadar kötü bir makara görmedim. Topaklanması ayrı bir süre sonra kirpikler deki maskara dökülmeye başlıyor. tek kat sürsen bile topaklaniyor
1,2 tane ürün istemiştim ama 1 tane göndermişler hiç hoş olmadı
1,"İçinde kanserojen bir madde varmış telescopic’in, sakın almayın aldırmayın"
1,kirpiklerimde dokulme yapdi
1,Abartıldığı kadar değil kirpikleri çok birbirine yapışık yapıyor
1,çok fazla kirpik döküyor ayrıca kıvırma olayı sıfır sadece hacim veriyor daha iyileri var bu paraya. fenomen sisirmesi bir ürün daha
1,i h iste idare eder
1,3.kullanışıl gözlerim o kadar acıyor ağrıyor ki anlatamam çok kötü oldu sabahları açamıyorum sürekli kırmızı içi
1,"Yorumlara bakmadan almıştım, sadece patpatlara sarılı bir şekilde gönderildi. Ürünün orjinalliğinden emin olamayıp iade ettim."
1,Ben çok beğenmedim hacimli durmuyor
1,güzel uzatiyor çok akıyor
1,hızlı elime ulaştı çok çok zarif bir paketleme olmuş hediye düşünülmesi kullanma talimatını bile güzel bir şekilde düşünülmüş hazırlanmış bol kazançlar inşallah
1,Bi daha ben ürünü aldıktan sonra 100-200 lira indirim yaparsanız rimelin üstüne oturucam yeter artık
1,Paketleme güzel
1,Asla övüldüğü gibi değil kaldırmıyor doğru düzgün kirpiği en iyisi Lash Sensational onu alın mutlaka
1,Fırçasının yapısı mağazadan alınan üründen daha kötü ve bu rimeli 3. defa alışım ilk defa topaklandığına rastladım tavsiye etmiyorum.
1,Ürünüm eksik geldi :( lütfen ilgilenin kamera kayıtlarını izleyin
1,evet paketleme güzel kargo güzel ama ürün koruma bandı acikti içi boş gibi kurumuş Belkıde ve öyle aman aman bı etkisi yok normal ucuz bı maskara gibi olay zaten maskaranin ucunda yani sert ve fark gibi bir maskara aynı işlevi görür 280 tl etmez
1,uzun düz kirpiklerimi daha düz ve yapış yapış yaptı kuruyunca da çok az bir kirpik var gibi yapıstılar birbirine neyini övdüler bu kadar anlamadım Maybelline alın bunun yerine
1,Ürünün koruma bandı açık bir şekilde geldi normalde on kat bantlı gönderirler pek emin olamadım ama devamlı olarak kullandığı bir maskara olduğu için de iade etmedim
1,Sevdiğim maskara muheteşem
1,çok güzel en açık rengini aldım
1,Beğendim güzel
1,Kirpikleri çok yapıştırıyor
1,Her zaman aldığım bir ürün severek kullanıyorum
1,Ürün güzel kargo paketlemesi açılmış içindekiler meydanda
1,göz makyajımı silmek için almıştım. hızlıca çözüyo makyajı bayıldım.
1,beğendim kirpikleri ayrı ayrı yapıyor
1,ürünün formülü çok güzel yaz sıcağında bile akmadı ama ha parmağımı daldırıp kirpiğime sürmüşüm ha fırçasıyla yani o derece bütün kirpiklerimi birbirine yapıştırdı gür olmasına rağmen
1,güzel olmuş ellerine sağlık
1,Çok güzel kısa ve düz kirpiklerim bayıldım
1,normal bi maskara
1,Çok yapıştırıyor kirpikleri
1,harika yaaaa
1,Çok iyi tek tek ayırıyor 😍😍
1,Çok hoşuma gitmedi hafif kalıyo kirpikte Bi arkadaşıma verdim o çok beğendi
1,Vazgeçilmez ürününün
1,beklentimin aşagısında bi rimel :(
1,"Aşırı overrated gereksiz hype lanmış bir ürün olduğunu düşünüyorum parama yazık olmasın diye kullanıyorum.öncelikle aşırı ağırlık yapıyor ve gözde topaklanıyor .kirpikleri yapıştırıyor birbirine,ne kadar temizlerseniz temizleyin sürekli akıyor .sürmek için de oldukça çaba göstermeniz gerekiyor yoksa her yere yayılıyor ya da kirpikte topaklanıyor.kı"
1,diğer maskaralardan Bir farkı yok🫡
1,ozel günlerde kullnıpm
1,Siyah telescopic o kadar iyiyken bu neden böyle şaşırdım
1,Bu ürünün orijinal olduğuna emin miyiz?
1,Çok beğenmedim bi Lash Sensational maskara değil maalesef benim için bir tık üstü yok
1,"Ürün maskara kategorisinde sadece uzunluk talep edenler için mükemmel, ne dökülme yaptı vs neyse çok kaliteli ama kirpikleri birbirine yapıstırdı hacim vermedi ben o yüzden sattım birine hahahahaha"
1,Kaslarimi dokdu
1,bı kaç defa kullandığım bir üründü ama eskisi gibi etki alamadım ben ama yine de iyi
1,Abartıldığı gibi bir etkisi yok. Kirpikleriniz düz seyrek ve ince ise herhangi bir maskara dan çok bir farkı olmayacaktır.
1,aldığımdan beri bulaşmadık yer bırakmadı L'Oreal L'Oreal olmaktan çıkmış 1 milyoncularda satılan dandik rimellere benzemiş bunu alana kadar gratisin fake it maskarasını alın hem paranız cebinizde kalsın hem daha güzel
1,merak olanı almanızı tavsiye ederim ayırmıyor yapışık kalıyor
1,"Kirpiklerimi doktu, bu markadan boyle kalitesiz bir urun beklemiyordum."
1,hiç abartildigi gibi değil fazla heveslenmeyin fırçası incecik ve saglam olmadığı için kirpiklere karşı koyamiyor uzatsin diye aldim uzatamadı
1,açıkcası gayet güzel fakat ambalajsız göndermek nedir ya daha önce kullanıldımı kullanılmadı mı belli değil tavsiye etmiyorum rimel açık bir şekilde geliyo bilginiz olsun
1,Abartılcak kadar asla değik klasik rimelden daha kötü fazlalık bırakıyor ve kirpikleri yapıştırıyor
1,Orijinal mi değil mi anlayamadım
1,ürünüm ambalajsız geldi herzaman aldığım bir ürün yani resmen iade ürününü gönderimizsiniz okadar para veriyorum acilen ilgilenilmesini istiyorum lütfen ya nerden bileyim yani gözüme birşey olursa
1,Bitmiş bir şekilde geldi
1,urun neden onceden acilmis sekilde geldi anlamadim biraz ozen gosterseniz keske
1,Abartılıyor bence fos
1,Herkes çok beğeniyor fakat az ve uzun kirpiğiniz varsa almayın
1,Ürün elime sıkıntısız geldi ama bandrolu yoktu
1,Beğenmedim loreal kalitesi yok
1,normal bir maskara
1,Hər kəsin kirpiklərini bayaa uzadan bu tuj bir tək mənə pis oldu(
1,ürün daha önce açılmış vaziyette geldi iade ile uğraşamayacağım bu son alışverişimdi
1,aldıktan sonra 100 tl indirime girdi fiyatlar çok saç a
1,kirpik döküyor
1,çok övülen bir ürün ama memnun kalmadım bitsin de yeni rimel alıyım diye dua ettim artık kirpikleri çok birbirine yapıltırıyor kat kat süremiyorsun kirpiklerim düzgün gözüksün diye bi kere sürüp bırakmak zorunda kaldım ikinci katta bütün kirpikler birbirine yapışıyor
1,kirpik dokuyor
1,Ben sevmedim
1,Herkesten duymuştum denemek istedim ama sanki çakma gibi bi etkisi yok açıkçası
1,ben çok sevmedim kırpiklerım yapıştı birbirıne
1,Güzel uzatıyor kıvırıyor ama kirpiklerimi aşırı derecede döktü
1,balon bi ürün a 101 den aldığım rimel buna bin ceker
1,Kargo hızlı ama ürün beklediğim gibi değildi uzatma ve kıvırma hiç yokken basit maskara bile bunu yapabilirdi fırçanın kılları kısa olduğundan galiba
1,paketlemesini beğenmedim ayrıca bu fiyattan daha uyguna çok daha güzel maskaralar var övuldugu gibi bir performansi yok
1,yapısı ıslak ve ürün resmen kolonya kokuyor
1,paketleme o kadar kötüydü ki yorumum yok gerçekten ürünün elime sorunsuz gelmesinden dolayı bir yıldız vermedim
1,"Aldıktan hemen sonra indirime girmiş. İlk kullanımda pek etkili olmadı , ikinci kat sürdüm yapış yapış oldu. Bi kaç kez daha kullanacağım farklı sonuç almak için"
1,Orta bence. Aplikatörle uygulamak çok zor kirpiklerimi hep birbirine yapıştırıyor. Düzgün durmaları için çok uğraşmak gerekiyor. Uzatması güzel. Ve benim ürünüm önceden açılmış geldi?!!
1,Ürün ambalajı açık geldi !
1,Baya guzel
1,.............
1,"gerçekten aşırı güzel bir maskara,kirpikleri tek ayırıyor ve ağır bir görünüm vermiyor ben çok beğendim. GÜNCELLEME: KİRPİKLERİ AŞIRI DÖKÜYOR"
1,ürün çok güzel tek tek ayırıyor ama kirpiklerimi döktü
1,Arkadaşım tavsiyesi üzerine aldım kapatıcıyı çok yok
1,"çok güzel, tavsiye ederim"
1,Kirpikleri ayırmada oldukça başarılı fakat kirpikleriniz ince ise takma kirpik etkisi beklemeyin. Kalın telli kirpikler için daha uygun olabilir belki
1,Fırçasını pek beğenmedim ben açıkçası.Kirpiklerimi bir-birine yapıştırdı Diğer rimelimin fırçasıyla sürüyorum. Resimden de gördüğünüz üzere üstündeki yazıları bile çabuk silindi. Bir daha almam
1,eh diyelim
1,kutusuz patpata sarılıp gönderilmiş orijinal mi çok emin olamadim
1,Ürünün bandı açık geldi ama kalitesi güzel
1,bu popüler bütün ürünler çok şişirme ya bunun nesini beğeniyorsunuz kızlar yapmayın ya
1,beğenmedim. kirpikleri tek tek ayırmıyor. yapıştırıyor. sık kirpikleriniz yoksa asla önermem. uzatması iyi ama. bambi eye öneririm yerine. yorumları iyi diye almıştım ama maalesef👎
1,kesinlikle abartildigi kadar yok kirpikleri birbirine yapıştırıyor topak topak yapıyor
1,güzel ama o kadar çok uzatmıyor sıradan maskara
1,Vasat paketleme
1,çok güzel bır fırçaya sahip paketlenmesi gayet iyiydi ama biraz fazla sıvı gibiydi ürün topak topak yapıyor kirpiklerimi
1,"Ürünü henüz denemedim ama kargoda sorun yaşadım ,29 ocakta sipariş vermeme rağmen 3 şubatta ancak ulaştı bana ,maşallah Ankara’ya gelecek ürün Van senin Erzurum benim gezmiş.Henüz denemedim deneyince yorumumu güncellerim"
1,Yapısı çok kuru geldi sürekli kullandığım ürün ama
1,Maskarayı hiç beğenmedim. Söylendiği gibi uzun göstermiyor. Lorealin daha iyi maskaralarını kullandım. Bence bu maskara bu parayı hak etmiyor.
1,"Herhangi bir maskaradan ayırt edici bir farkını göremedim. Essence pembe maskara bin kat iyidir. Tabi artık aynı fiyatlardalar ama. Uzun ve çok kirpiğiniz varsa seversiniz. Ayırıp uzatıyor, no volume ama."
1,İyi ama kirpikleri seyrek olanlar kullanmasın bence
1,begendim cok güzel
1,Fiyat performans ürünü
1,Kirpiğinizi yapıştırıp 3 telmiş gibi gösteriyor
1,kirpikleri yapıştırıyor ve çok çabuk akıyor
1,Patronum çiğköfte aldım diye kızıp ağlatmıştı ve maskaram olduğu gibi aktı hangisine ağlayacağımı şaşırdım hem aç kaldım hem maskaram gitti😭😭
1,kirpiklerimi çok birleştiriyor v bütür bütür duruyor
1,Kargo işlemleri inanılmaz yavaş. Satıcıya ilettiğim mesajlar ilgisiz yanıtlandı. Kargo geç ulaştı!
1,Yanlış ürün geldi. Ekstra siyah. Kalmadı diğerinden herhalde
1,Dolgunlaştırmaması -2 puan sadece uzatıyor
1,Sürekli konuşulan ürün umarım memnun kalırım
1,Çok çok çok kötü paketleme hiç iyi değildi ama rimel kendisi olarak güzel
1,Ürün çok güzel fakat 3 tane sipariş vermeme rağmen 2 tane geldi sonradan para iadesi yapıldı
1,neyini övüyolar anlamadim
1,"kullandığım en kötü rimel fırçalarindan birine sahip ne yazık ki, kirpikleri ayırmak bir yana birleştirdi. Fiyatı hak etmiyor tekrar almam"
1,Dilan polatın rimeli bundan iyiydi
1,loreal satıcısından aldım fakat üzerinde başka bir firmanın adı da yazıyor. orijinalliği konusunda düşündürdü açıkçası
1,Kesinlikle normal bi rimel 360 liralık bi özelliğini görmedim ben kötü değil ama mutlaka alın diyemem daha ucuza daha iyileri olduğuna eminim kirpiklerim zaten uzun benim ama kullandığım diğer rimellerden hiçbir farkı olmadı açıkçası
1,Kirpiklerimi aşırı döküyo ama başka güzel görünümlü rimel yok mecbut kullnıom
1,ambalajı açık sekilde gönderildi
1,Övüldüğü kadar güzel değil. Yorumlara aldandım aldım hiç sevmedim .. lorealin çok rimellerini kullandım yalnız bu vasat geldi bana .. ilk günler çok güzel yapıyor olabilir ama 1 hafta sonrasında sıradan bir rimel gibi duruyor.. ben beğenmedim ..
1,güzel ürün
1,aldık hadi bakalım
1,Uzatıyor aynı zmnda kirpikler birbirine yapışıyor aynı zamanda döküyo
1,topaklaniyor
1,fırçası normal telescopicten daha kalın
1,"hiç beklediğim gibi ve ya abartıldığı kadar güzel çıkmadı.Uzun ve düz kirpikli birisi olarak kirpiklerimi asla kıvırmadı,tek tek ayırmak desen onu bile yapmadı,topak-topak bırakıyor bir de elimle ayırmalı oluyorum.Tek güzel tarafı kaç saat gectiği farketmeksizin göz altınızda hiç bir siyah parçacık olmuyor"
1,Daha uygun fiyattaki maskaralar daha güzel hiç bir özelliği yok güzel de yapmıyor kirpikleri. Ya da bana gelen güzel değildi bilemiyorum. Ayrıca koruma bandı da yetersiz güzelce kapatılmalı ürün.
1,çok iyii geldiii
1,Ambalajı açık ürün geldi
1,2 yildizlik
1,Fondotenine aşık olduğum bu markanın fenomenlerce abartılmış en gereksiz ürünüymüş aldım ve yapış yapış yağlı bir yapısı var sürekli gözün alt ya da üst kapağına bulaşıyor makyaj temizleyicisiyle bile temizlememe rağmen gözlerim simsiyah oluyor be beaulis inanın bundan bin kat iyi tekrar diğerini kullanmaya başlıcam bunu da kardeşime veririm….
1,"Ürün güzel paketlenmiş ve vaktinde geldi fakat açılmış ürün gönderilmiş, iade etmedim ama satıcıyı kara listeye ekledim. Rimel tek tek kirpikleri ayırıyor beğendim"
1,Her zaman kullandığım ürün ama kurumuş geldi orijinal olduğuna bile emin değilim
1,Ürünü çok severek kullanıyorum memnunum da fakat bana ambalajı açık bir şekilde teslim edildi.İadeyle uğraşmak istemedim.
1,"ilk iki hafta gayet guzel sonuc aldim, sonrasinda kurudu..."
1,50 liraya aldığım mascara dan pek bir farkı yok
1,"Arkadaşımın önerisiyle almıştım. Onda gayet güzel duruyordu ama bende topaklanma yapıyor, kirpiklerimi fazla yapıştırıyor ve gözle görülür bir uzatma sağlamıyor malesef. uç kısmı sokup çıkarttıkça yamulmaya başladı iyice."
1,benim kirpiklerime uygun degildi kıvırmadı uzatmadı. arkadaşıma verdim o beğendi
1,çok ağır yapısı var
1,Güzel ürün
1,Eh işte uzatıyor
1,kirpiklerim sinek bacağı gibi oldu çok bitistiriyor 🥲 ama uzatması güzel
1,normalde bazi urunler gozumu yakar ama bunda oyle bi sey yasamadim gayet guzel
1,Paketlenmesi fena değildi sanki açılmış gibi bir durumu vardı maskara fena değildi
1,"hiç beğenmedim. herkesin çok övdüğü, adı olan bir ürün olduğu ve pahalı olan bir ürün olduğu için çok büyük bir beklentiyle almıştım ama gereksiz abartılıyor, güzel değil. o marketlerde satılan maskaralar bile bundan daha güzel. fiyatını hak etmiyor. tek yaptığı şey kirpikleri yapıştırmak."
1,arkadaslar diger maskaralardan bir farki yok ooo harika muhtesem diyenler sanirim hayatinda hic kaliteli estee lauder lancome rimeli kullanmamis. gorselde tam 6 kat sürdüm ve ancak bu kadar uzatti ..yorumlara aldanarak aldim ama tam bir hayal kirikligi beklentimi karsilamadi
1,asla şişirildiği gibi bi maskara değil. satıcı hemen kargoladı teşekkürler
1,Bence sadece adı var hiç uzatmuyor
1,kirpiklerim orumcek bacagi gibi oldu 😂
1,Hacimli sevenler için asla güzel bi rimel değil. Güzel uzatıyor ve kirpikleri ayırıyor ince ince tel tel görünüyor. Ben hacimli sevdiğim için beğenmedim. Fırçası aşırı ince ve seyrek. Kirpikleri asla sarmıyor.
1,sanki kullanılmış gibiydi koruma bandı yazılıydı ama etrafına sarilmamisti bilemedim . daha kullanmadim baya ovduler ondan aldım.
1,"Kirpikleri birbirine yapıştırıyor, kesinlikle tek tek ayırma vaadini yerine getiren bir ürün değil. Sürdükten sonra başka bir fırçayla kirpiklerimi tarayarak kullanıyorum."
1,Paket ve kargo çok iyiydi maskarayı begenmedim herkes nası begenmis övüyo anlamadım
1,"kirpiği kısa ama kıvrımlı biri olarak hiç sevmedim belki çok gür kirpikli insanlarda güzel durur benim kirpiklerim normal yoğunlukta, beğenmedim:("
1,Mor maskarayi tercih ederim yapis yapis gosterio
1,Ben haric herkes begenmis abartıldıgı kadar degil bence ya da benim kirpiklerime uygun bir maskara degil
1,"Kirpikleri sık olanlar almasın, hepsini birbirine yapıştırdı. Akma sorunu yok"
